,Unnamed: 0,Category,Subcategory,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
186,369,Bars,bars,tbSnNbaAT11_tc8MWcYedA,last-call-bar-san-francisco-2,Last Call Bar,https://s3-media1.fl.yelpcdn.com/bphoto/c-fHY4p_jWcEnqVMDixBew/o.jpg,False,https://www.yelp.com/biz/last-call-bar-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,113,"[{'alias': 'gaybars', 'title': 'Gay Bars'}, {'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 37.76115602909778, 'longitude': -122.4324926}",[],$,"{'address1': '3988 18th St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['3988 18th St', 'San Francisco, CA 94114']}",14158611310.0,(415) 861-1310,348.80322951997994
194,385,Bars,bars,M7bDMv2Roi-CWWqZYcdYOw,pilsner-inn-san-francisco,Pilsner Inn,https://s3-media3.fl.yelpcdn.com/bphoto/4OjTUaDhaI3P4lsWGKuesQ/o.jpg,False,https://www.yelp.com/biz/pilsner-inn-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,245,"[{'alias': 'gaybars', 'title': 'Gay Bars'}]",3.7,"{'latitude': 37.7671531587839, 'longitude': -122.428846433759}",[],$,"{'address1': '225 Church St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['225 Church St', 'San Francisco, CA 94114']}",14156217058.0,(415) 621-7058,964.34589131985
199,392,Bars,bars,zv-iOxHBhduG0h4s3Rfmyg,the-500-club-san-francisco,The 500 Club,https://s3-media4.fl.yelpcdn.com/bphoto/nNZ96VgBkPzt2iroR6Yy_g/o.jpg,False,https://www.yelp.com/biz/the-500-club-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,469,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",3.8,"{'latitude': 37.76301, 'longitude': -122.42421}",['delivery'],$,"{'address1': '500 Guerrero St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['500 Guerrero St', 'San Francisco, CA 94110']}",14158612500.0,(415) 861-2500,1102.513691495354
201,394,Bars,bars,ffSxwtJ4OAmdJwfrZtg0cQ,the-peaks-bar-noe-valley-san-francisco,The Peak's Bar Noe Valley,https://s3-media2.fl.yelpcdn.com/bphoto/y2d88NC1PR-B6-SzsfVKHA/o.jpg,False,https://www.yelp.com/biz/the-peaks-bar-noe-valley-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,94,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 37.7509837728878, 'longitude': -122.434205311445}",['delivery'],$,"{'address1': '1316 Castro St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['1316 Castro St', 'San Francisco, CA 94114']}",14158260100.0,(415) 826-0100,1120.041582466309
214,410,Bars,pubs,UJjTzk7CAdQ1NzjDITBXFw,mission-bar-san-francisco,Mission Bar,https://s3-media4.fl.yelpcdn.com/bphoto/SnASm4S5MmsGarYz4wR2Pg/o.jpg,False,https://www.yelp.com/biz/mission-bar-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,247,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 37.7540283, 'longitude': -122.4184447}",[],$,"{'address1': '2695 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2695 Mission St', 'San Francisco, CA 94110']}",14156472300.0,(415) 647-2300,1754.5696678062754
215,411,Bars,pubs,SVpL2BGGoJxexdStPDAlSg,shotwells-san-francisco,Shotwell's,https://s3-media1.fl.yelpcdn.com/bphoto/bzS6l1Oi8Z2JXOKtbnruWw/o.jpg,False,https://www.yelp.com/biz/shotwells-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,247,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.3,"{'latitude': 37.75869, 'longitude': -122.41562}",[],$,"{'address1': '3349 20th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3349 20th St', 'San Francisco, CA 94110']}",14156484104.0,(415) 648-4104,1843.9455072099245
218,414,Bars,pubs,iAXueXB2SPN5GdQA_lNqbA,the-little-shamrock-san-francisco,The Little Shamrock,https://s3-media2.fl.yelpcdn.com/bphoto/S2lVWh6H-qWIYv0tzp-ymQ/o.jpg,False,https://www.yelp.com/biz/the-little-shamrock-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,288,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.1,"{'latitude': 37.7656478881836, 'longitude': -122.466697692871}",[],$,"{'address1': '807 Lincoln Way', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['807 Lincoln Way', 'San Francisco, CA 94122']}",14156610060.0,(415) 661-0060,2715.0005470058354
219,415,Bars,pubs,KXmA7LX88n61HS1W3otsTg,blackthorn-san-francisco,Blackthorn,https://s3-media2.fl.yelpcdn.com/bphoto/8q2qzFN4vaivNlYvtP0Jmg/o.jpg,False,https://www.yelp.com/biz/blackthorn-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,238,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'pubs', 'title': 'Pubs'}]",3.8,"{'latitude': 37.7642499, 'longitude': -122.46703}",[],$,"{'address1': '834 Irving St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['834 Irving St', 'San Francisco, CA 94122']}",14155646626.0,(415) 564-6626,2715.3599265102616
221,417,Bars,pubs,qMoaAv2WUAybwx-bOxCc5w,the-fishbowl-bar-and-grill-san-francisco,The Fishbowl Bar & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/AADpfpryMltarVomUsFyGQ/o.jpg,False,https://www.yelp.com/biz/the-fishbowl-bar-and-grill-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,257,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,"{'latitude': 37.7868335311542, 'longitude': -122.440078107488}",['pickup'],$,"{'address1': '1854 Divisadero St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['1854 Divisadero St', 'San Francisco, CA 94115']}",14157753630.0,(415) 775-3630,2901.346692819572
223,419,Bars,pubs,vbuiWssdvlk_IuNOZjAIkQ,edinburgh-castle-pub-san-francisco-2,Edinburgh Castle Pub,https://s3-media1.fl.yelpcdn.com/bphoto/9BkIAc-lDil5F-j2YLNAYw/o.jpg,False,https://www.yelp.com/biz/edinburgh-castle-pub-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,509,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.8,"{'latitude': 37.7862548828125, 'longitude': -122.418960571289}",['delivery'],$,"{'address1': '950 Geary St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['950 Geary St', 'San Francisco, CA 94109']}",14158854074.0,(415) 885-4074,3203.9395945977462
224,420,Bars,pubs,0NK7bG05aaf3AjFTy71O0w,the-plough-and-stars-san-francisco,The Plough & Stars,https://s3-media2.fl.yelpcdn.com/bphoto/JxbzdyLpA78Wo06WXs0CUQ/o.jpg,False,https://www.yelp.com/biz/the-plough-and-stars-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,211,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",3.9,"{'latitude': 37.7832665274407, 'longitude': -122.460533376347}",[],$,"{'address1': '116 Clement St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['116 Clement St', 'San Francisco, CA 94118']}",14157511122.0,(415) 751-1122,3266.126973107084
225,421,Bars,pubs,OkcEuPO5GhEaU8S8swfiog,the-abbey-tavern-san-francisco,The Abbey Tavern,https://s3-media2.fl.yelpcdn.com/bphoto/K8Y3w-TuecvPzwIS8mXokw/o.jpg,False,https://www.yelp.com/biz/the-abbey-tavern-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,186,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.6,"{'latitude': 37.78134, 'longitude': -122.46341}",[],$,"{'address1': '4100 Geary Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['4100 Geary Blvd', 'San Francisco, CA 94118']}",14152217767.0,(415) 221-7767,3285.448248634817
226,422,Bars,pubs,N9u6_2OdxBLS5j5jAFUx6w,mcteagues-saloon-san-francisco,McTeague's Saloon,https://s3-media3.fl.yelpcdn.com/bphoto/WP50kiY2SQaUTfWD1O2img/o.jpg,False,https://www.yelp.com/biz/mcteagues-saloon-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,419,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.6,"{'latitude': 37.788013553599, 'longitude': -122.420375347137}",[],$,"{'address1': '1237 Polk St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1237 Polk St', 'San Francisco, CA 94109']}",14157761237.0,(415) 776-1237,3329.4616100990934
228,424,Bars,pubs,MSYaxOk6z2yYO-C2uzBh5A,mccarthys-san-francisco,McCarthy's,https://s3-media3.fl.yelpcdn.com/bphoto/sbRf7_7AQXn7JFRRuF9azg/o.jpg,False,https://www.yelp.com/biz/mccarthys-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,43,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 37.7403747, 'longitude': -122.466518}",['delivery'],$,"{'address1': '46 West Portal Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94127', 'country': 'US', 'state': 'CA', 'display_address': ['46 West Portal Ave', 'San Francisco, CA 94127']}",14157026227.0,(415) 702-6227,3492.623638097786
230,426,Bars,pubs,rPwB56EQ9JfEo2mN24fqOQ,chug-pub-san-francisco,Chug Pub,https://s3-media2.fl.yelpcdn.com/bphoto/gKdvS64M9aBu_tsJcjYh7g/o.jpg,False,https://www.yelp.com/biz/chug-pub-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,324,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 37.7652378, 'longitude': -122.4781776}",[],$,"{'address1': '1849 Lincoln Way', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['1849 Lincoln Way', 'San Francisco, CA 94122']}",14152429930.0,(415) 242-9930,3699.9015356287705
231,427,Bars,pubs,yJMpWffLKOiraHRPQLjviQ,the-dubliner-san-francisco-5,The Dubliner,https://s3-media2.fl.yelpcdn.com/bphoto/gUWYJ2sRAvVR0I1TzufhQw/o.jpg,False,https://www.yelp.com/biz/the-dubliner-san-francisco-5?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,142,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.9,"{'latitude': 37.7378, 'longitude': -122.46971}",[],$,"{'address1': '328 W Portal Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94127', 'country': 'US', 'state': 'CA', 'display_address': ['328 W Portal Ave', 'San Francisco, CA 94127']}",14155669444.0,(415) 566-9444,3899.213817299088
232,428,Bars,pubs,CkOeyh7EfTLtBavxoTwhxw,shannon-arms-san-francisco,Shannon Arms,https://s3-media2.fl.yelpcdn.com/bphoto/L85U5lkexfAER5WYq43hNQ/o.jpg,False,https://www.yelp.com/biz/shannon-arms-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,100,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.6,"{'latitude': 37.7429737150669, 'longitude': -122.475923225284}",[],$,"{'address1': '915 Taraval St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94116', 'country': 'US', 'state': 'CA', 'display_address': ['915 Taraval St', 'San Francisco, CA 94116']}",14156651223.0,(415) 665-1223,4013.0740069019753
234,430,Bars,pubs,yfoCIIWjhsGcanvMRy_Uyg,grandmas-saloon-san-francisco,Grandma's Saloon,https://s3-media2.fl.yelpcdn.com/bphoto/iIIYAQgMBm7lCuow5mOw4w/o.jpg,False,https://www.yelp.com/biz/grandmas-saloon-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,69,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.8,"{'latitude': 37.7432299, 'longitude': -122.47704}",['delivery'],$,"{'address1': '1016 Taraval St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94116', 'country': 'US', 'state': 'CA', 'display_address': ['1016 Taraval St', 'San Francisco, CA 94116']}",14156657892.0,(415) 665-7892,4087.134126611601
235,431,Bars,pubs,VJIsIy8sOsSfFxLuabP3mA,shanghai-kellys-san-francisco,Shanghai Kelly's,https://s3-media4.fl.yelpcdn.com/bphoto/tFskqSUA10BKF1RcPojIxw/o.jpg,False,https://www.yelp.com/biz/shanghai-kellys-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,300,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.7,"{'latitude': 37.79567, 'longitude': -122.42149}",['delivery'],$,"{'address1': '2064 Polk St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['2064 Polk St', 'San Francisco, CA 94109']}",14157713300.0,(415) 771-3300,4101.728857058568
236,432,Bars,pubs,rDlZHmGNnbBQWf-Ujfc2KA,durty-nellys-san-francisco,Durty Nelly's,https://s3-media1.fl.yelpcdn.com/bphoto/GkxMf-yjh6tfhCINxy0gog/o.jpg,False,https://www.yelp.com/biz/durty-nellys-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,386,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'irish', 'title': 'Irish'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",4.2,"{'latitude': 37.76354, 'longitude': -122.48303}",['delivery'],$,"{'address1': '2328 Irving St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['2328 Irving St', 'San Francisco, CA 94122']}",14156642555.0,(415) 664-2555,4107.090524983153
238,434,Bars,pubs,CRHFf8OoGEUrgZbvBovCeQ,the-nags-head-san-francisco,The Nags Head,https://s3-media3.fl.yelpcdn.com/bphoto/UU_t-seisvJ6PGXO_zXdWA/o.jpg,False,https://www.yelp.com/biz/the-nags-head-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,123,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.9,"{'latitude': 37.78069, 'longitude': -122.47699}",[],$,"{'address1': '5346 Geary Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['5346 Geary Blvd', 'San Francisco, CA 94121']}",14153879510.0,(415) 387-9510,4196.124373736098
240,436,Bars,pubs,kM64kcWiK3TqhB0HeAUGeg,the-black-horse-london-pub-san-francisco-2,The Black Horse London Pub,https://s3-media4.fl.yelpcdn.com/bphoto/sSc0SWqHnM4wHGZk7USt4g/o.jpg,False,https://www.yelp.com/biz/the-black-horse-london-pub-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,346,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.6,"{'latitude': 37.79865, 'longitude': -122.42441}","['delivery', 'pickup']",$,"{'address1': '1514 Union St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['1514 Union St', 'San Francisco, CA 94123']}",,,4322.588951478668
242,438,Bars,pubs,Ec4Lr71PxCnWjuI7NVnWOA,the-blarney-stone-san-francisco,The Blarney Stone,https://s3-media4.fl.yelpcdn.com/bphoto/HiPOKWWRPmJRD2VF4Pa3hw/o.jpg,False,https://www.yelp.com/biz/the-blarney-stone-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,251,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'irish', 'title': 'Irish'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",3.9,"{'latitude': 37.7799073580146, 'longitude': -122.479920387268}",['pickup'],$,"{'address1': '5625 Geary Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['5625 Geary Blvd', 'San Francisco, CA 94121']}",14153869914.0,(415) 386-9914,4366.732030148395
244,440,Bars,pubs,lXHw8t6SlpJf2qKiAN7PLA,horseshoe-tavern-san-francisco,Horseshoe Tavern,https://s3-media2.fl.yelpcdn.com/bphoto/qx2qiOUTWChKcNLTthWIdw/o.jpg,False,https://www.yelp.com/biz/horseshoe-tavern-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,291,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.9,"{'latitude': 37.8009242, 'longitude': -122.4369199}",[],$,"{'address1': '2024 Chestnut St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2024 Chestnut St', 'San Francisco, CA 94123']}",14153461430.0,(415) 346-1430,4450.744829718156
246,442,Bars,pubs,loo6obEjNPGZwOJfhKTKNQ,tradr-sam-san-francisco-2,Trad'r Sam,https://s3-media2.fl.yelpcdn.com/bphoto/GVzpWpcyptff0zvvTaCPPw/o.jpg,False,https://www.yelp.com/biz/tradr-sam-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1048,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tikibars', 'title': 'Tiki Bars'}]",3.7,"{'latitude': 37.7803573608398, 'longitude': -122.485649108887}",[],$,"{'address1': '6150 Geary Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['6150 Geary Blvd', 'San Francisco, CA 94121']}",14152210773.0,(415) 221-0773,4837.395214521871
252,448,Bars,pubs,bSGv5N6BdGUWyW04EkG9VA,the-four-deuces-san-francisco,The Four Deuces,https://s3-media3.fl.yelpcdn.com/bphoto/CGp9Xzz_RTU0ffIceOVExw/o.jpg,False,https://www.yelp.com/biz/the-four-deuces-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,106,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.1,"{'latitude': 37.7421226501465, 'longitude': -122.49112701416}",['delivery'],$,"{'address1': '2319 Taraval St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94116', 'country': 'US', 'state': 'CA', 'display_address': ['2319 Taraval St', 'San Francisco, CA 94116']}",14155669122.0,(415) 566-9122,5240.627095382916
253,449,Bars,pubs,CL5Dwobv7vIQHLvhyLACnQ,the-pub-at-sfsu-san-francisco,The Pub At SFSU,https://s3-media2.fl.yelpcdn.com/bphoto/Oei044LLyfY389T6zN1VRA/o.jpg,False,https://www.yelp.com/biz/the-pub-at-sfsu-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,50,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 37.722397, 'longitude': -122.478615}",[],$,"{'address1': '1650 Holloway Ave', 'address2': 'C-134', 'address3': 'Cesar Chavez Student Center', 'city': 'San Francisco', 'zip_code': '94132', 'country': 'US', 'state': 'CA', 'display_address': ['1650 Holloway Ave', 'C-134', 'Cesar Chavez Student Center', 'San Francisco, CA 94132']}",14153383487.0,(415) 338-3487,5663.683843298113
254,452,Bars,lounges,JlhJM4ulY5sHsLcUiENpCQ,noc-noc-san-francisco,Noc Noc,https://s3-media3.fl.yelpcdn.com/bphoto/L_6Kdj3s3QUeQesOUoK9vw/o.jpg,False,https://www.yelp.com/biz/noc-noc-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,516,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.2,"{'latitude': 37.7718, 'longitude': -122.43131}",[],$,"{'address1': '557 Haight St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['557 Haight St', 'San Francisco, CA 94117']}",14158615811.0,(415) 861-5811,1292.9558862339782
