,Category,Subcategory,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
30,Restaurants,restaurants,LjVlsV9tKGnv7e4Iyt9c5Q,lark-san-francisco-2,Lark,https://s3-media2.fl.yelpcdn.com/bphoto/R1uR68jl92jqgeKn1hh8Jw/o.jpg,False,https://www.yelp.com/biz/lark-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,344,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.1,"{'latitude': 37.761243, 'longitude': -122.434248}",['delivery'],$$,"{'address1': '4068 18th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4068 18th St', 'San Francisco, CA 94114']}",+14154004623,(415) 400-4623,197.0605128915999
31,Restaurants,restaurants,ZDvIMjJ-7I0561ckM4pAeA,anchor-oyster-bar-san-francisco,Anchor Oyster Bar,https://s3-media2.fl.yelpcdn.com/bphoto/rVIi7E5doekFpnhkpSqCvQ/o.jpg,False,https://www.yelp.com/biz/anchor-oyster-bar-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1687,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 37.759701649632525, 'longitude': -122.43476121686464}","['pickup', 'delivery']",$$,"{'address1': '579 Castro St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['579 Castro St', 'San Francisco, CA 94114']}",+14154313990,(415) 431-3990,199.25583602593704
32,Restaurants,restaurants,agq8VUqVQ_Y3dZh6-IjeIg,mama-jis-san-francisco-2,MaMa Ji's,https://s3-media4.fl.yelpcdn.com/bphoto/GSRj-rOspLAJW3V71IFh1w/o.jpg,False,https://www.yelp.com/biz/mama-jis-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,891,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'szechuan', 'title': 'Szechuan'}]",3.8,"{'latitude': 37.760799, 'longitude': -122.438716}",['delivery'],$$,"{'address1': '4416 18th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4416 18th St', 'San Francisco, CA 94114']}",+14156264416,(415) 626-4416,200.0412322421156
33,Restaurants,restaurants,ZSzXw0NgJTyOzcHwKY5eMA,blind-butcher-san-francisco-2,Blind Butcher,https://s3-media4.fl.yelpcdn.com/bphoto/kpN_8IX_eSVwOETLJu-8pQ/o.jpg,False,https://www.yelp.com/biz/blind-butcher-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,333,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.1,"{'latitude': 37.76116, 'longitude': -122.43414}",['delivery'],$$,"{'address1': '4058 18th St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4058 18th St', 'San Francisco, CA 94114']}",+14155292478,(415) 529-2478,208.376792182
34,Restaurants,restaurants,6BMxNLbCSQIe72nYGiJBXA,orphan-andys-san-francisco,Orphan Andy's,https://s3-media3.fl.yelpcdn.com/bphoto/_qX-Is1muRJCNfoUb4dl3Q/o.jpg,False,https://www.yelp.com/biz/orphan-andys-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1076,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 37.762351, 'longitude': -122.434897}",['pickup'],$$,"{'address1': '3991 17th St', 'address2': 'Ste A', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['3991 17th St', 'Ste A', 'San Francisco, CA 94114']}",+14158649795,(415) 864-9795,209.54882252045496
35,Restaurants,restaurants,IlkvuSkI1LF5y-Q3jpWrWQ,cafe-de-casa-san-francisco-4,Cafe de Casa,https://s3-media3.fl.yelpcdn.com/bphoto/1NxXWq9qdY1moLVYcfuIeA/o.jpg,False,https://www.yelp.com/biz/cafe-de-casa-san-francisco-4?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,191,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.6,"{'latitude': 37.76236, 'longitude': -122.43471}","['pickup', 'delivery']",$$,"{'address1': '3985 17th St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['3985 17th St', 'San Francisco, CA 94114']}",+14158297915,(415) 829-7915,215.2119630085956
36,Restaurants,restaurants,JFDsi1rdN443paRcoCx6gg,thai-house-express-san-francisco-2,Thai House Express,https://s3-media2.fl.yelpcdn.com/bphoto/ln8hKD-9cwUuGVMVW7_Lnw/o.jpg,False,https://www.yelp.com/biz/thai-house-express-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,675,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 37.759405, 'longitude': -122.434702}","['pickup', 'delivery']",$$,"{'address1': '599 Castro St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['599 Castro St', 'San Francisco, CA 94114']}",+14158645000,(415) 864-5000,226.15805824579837
37,Restaurants,restaurants,GrVZzAPrdMji66PfJ0fRXg,mr-hen-noodles-house-san-francisco,Mr. Hen Noodles House,https://s3-media4.fl.yelpcdn.com/bphoto/IL1kYM1va7LKlbNv7gvRNQ/o.jpg,False,https://www.yelp.com/biz/mr-hen-noodles-house-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,54,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",4.1,"{'latitude': 37.76085516290604, 'longitude': -122.4336963}",[],,"{'address1': '4039 18th St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4039 18th St', 'San Francisco, CA 94114']}",+14159829598,(415) 982-9598,241.87018273717217
38,Restaurants,restaurants,2aW4J6wnsJ2vgcYLRoo5og,hulu-wa-china-bistro-san-francisco,Hulu Wa China Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/JSWo4TofLV5wKt-1UrsywA/o.jpg,False,https://www.yelp.com/biz/hulu-wa-china-bistro-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,12,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.7,"{'latitude': 37.762933, 'longitude': -122.434141}","['restaurant_reservation', 'pickup', 'delivery']",,"{'address1': '3970 17th St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['3970 17th St', 'San Francisco, CA 94114']}",+14156587877,(415) 658-7877,298.9252013255973
39,Restaurants,restaurants,DiHBR1iehpqhkw2mjnDVhQ,italian-pasta-kitchen-san-francisco-2,Italian Pasta Kitchen,,False,https://www.yelp.com/biz/italian-pasta-kitchen-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,0,"[{'alias': 'italian', 'title': 'Italian'}]",0.0,"{'latitude': 37.76081, 'longitude': -122.43295}",['delivery'],,"{'address1': '4001 18th St B', 'address2': None, 'address3': None, 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4001 18th St B', 'San Francisco, CA 94114']}",+14156216940,(415) 621-6940,304.0553378554922
40,Restaurants,restaurants,Pvr9hnB4RP54crj4gdTUag,kasa-indian-eatery-san-francisco-10,Kasa Indian Eatery,https://s3-media2.fl.yelpcdn.com/bphoto/Gdt2hs4CI5o7K45vBq8rCg/o.jpg,False,https://www.yelp.com/biz/kasa-indian-eatery-san-francisco-10?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1154,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'catering', 'title': 'Caterers'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",3.7,"{'latitude': 37.76081, 'longitude': -122.43295}","['pickup', 'delivery']",$,"{'address1': '4001 18th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4001 18th St', 'San Francisco, CA 94114']}",+14156216940,(415) 621-6940,304.0553378554922
41,Restaurants,restaurants,b7YegTB6cWpi0XbI9ZEkBQ,catch-san-francisco,Catch,https://s3-media1.fl.yelpcdn.com/bphoto/phUhx3kyWgTmfFRso7rEhQ/o.jpg,False,https://www.yelp.com/biz/catch-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1021,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'New American'}]",3.7,"{'latitude': 37.763428, 'longitude': -122.434638}",['pickup'],$$,"{'address1': '2362 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2362 Market St', 'San Francisco, CA 94114']}",+14154315000,(415) 431-5000,323.02892459140344
42,Restaurants,restaurants,Oh_Uv_oJZsRT6skd_zf_cg,treats-by-the-bay-san-francisco-2,Treats By The Bay,https://s3-media1.fl.yelpcdn.com/bphoto/cye6RXhDSB5yHjzRrkqokQ/o.jpg,False,https://www.yelp.com/biz/treats-by-the-bay-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,11,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.4,"{'latitude': 37.75804305971192, 'longitude': -122.4354155822417}",[],,"{'address1': '', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94114']}",+14153263175,(415) 326-3175,330.30149058121566
43,Restaurants,restaurants,_ohQEY0NDP5z-gZ2T02Clw,souper-stop-san-francisco,Souper Stop,,False,https://www.yelp.com/biz/souper-stop-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,0,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'wraps', 'title': 'Wraps'}]",0.0,"{'latitude': 37.75804305971192, 'longitude': -122.4354155822417}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94114']}",+14159238545,(415) 923-8545,330.30149058121566
44,Restaurants,restaurants,v5kd9lURr4LsE73Rt12axg,dosa-by-dosa-san-francisco-3,dosa by DOSA,,False,https://www.yelp.com/biz/dosa-by-dosa-san-francisco-3?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,0,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'indpak', 'title': 'Indian'}]",0.0,"{'latitude': 37.75804305971192, 'longitude': -122.4354155822417}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94114']}",+14255467899,(425) 546-7899,330.30149058121566
45,Restaurants,restaurants,Z_n18ff6p5kKZMmDbAnHZg,el-burrito-borracho-san-francisco-3,El Burrito Borracho,,False,https://www.yelp.com/biz/el-burrito-borracho-san-francisco-3?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,0,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'mexican', 'title': 'Mexican'}]",0.0,"{'latitude': 37.75804305971192, 'longitude': -122.4354155822417}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94114']}",+14159238047,(415) 923-8047,330.30149058121566
46,Restaurants,restaurants,da_1rmGQLgiPpc9DZmb8IA,tyga-bites-san-francisco-5,Tyga Bites,https://s3-media4.fl.yelpcdn.com/bphoto/ETgChOT_KRVKSMa6sNjUDQ/o.jpg,False,https://www.yelp.com/biz/tyga-bites-san-francisco-5?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.0,"{'latitude': 37.75804305971192, 'longitude': -122.4354155822417}",['delivery'],,"{'address1': '', 'address2': None, 'address3': None, 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94114']}",+18773288942,(877) 328-8942,330.30149058121566
47,Restaurants,restaurants,Qho1it7RMDXgDVOoaUt8kA,zona-rosa-mexican-grill-san-francisco,Zona Rosa Mexican Grill,https://s3-media1.fl.yelpcdn.com/bphoto/UjrVYJzF1VubQbPhGaWt7Q/o.jpg,False,https://www.yelp.com/biz/zona-rosa-mexican-grill-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,24,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.7,"{'latitude': 37.76337770000001, 'longitude': -122.43389504387795}","['pickup', 'delivery']",,"{'address1': '2337 Market St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2337 Market St', 'San Francisco, CA 94114']}",,,355.34841047460117
48,Restaurants,restaurants,ypRpS3vJxJF3-zkxNoB7UQ,taco-boys-san-francisco-3,Taco Boys,https://s3-media2.fl.yelpcdn.com/bphoto/inaepULdzNn50SIEbLg9vg/o.jpg,False,https://www.yelp.com/biz/taco-boys-san-francisco-3?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,164,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.1,"{'latitude': 37.76385, 'longitude': -122.433882}","['pickup', 'delivery']",$$,"{'address1': '2312 Market St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2312 Market St', 'San Francisco, CA 94114']}",+14158293609,(415) 829-3609,399.3996104799506
49,Restaurants,restaurants,dMlsQsPU8Y_oiPYC5hHi2A,frances-san-francisco,Frances,https://s3-media2.fl.yelpcdn.com/bphoto/Okvj4o5ToIz2qUSR6wfNvA/o.jpg,False,https://www.yelp.com/biz/frances-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1581,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.3,"{'latitude': 37.762866, 'longitude': -122.432244}",['pickup'],$$$,"{'address1': '3870 17th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['3870 17th St', 'San Francisco, CA 94114']}",+14156213870,(415) 621-3870,423.3203522025471
50,Restaurants,food,TzY3Z39P5l9_LIrG-PcUng,mollie-stones-san-francisco-5,Mollie Stone's,https://s3-media2.fl.yelpcdn.com/bphoto/1ptOgocbstN99HeNERJ1DQ/o.jpg,False,https://www.yelp.com/biz/mollie-stones-san-francisco-5?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,174,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}]",3.3,"{'latitude': 37.76068, 'longitude': -122.43639}",[],$$$,"{'address1': '4201 18th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4201 18th St', 'San Francisco, CA 94114']}",+14152558959,(415) 255-8959,33.97478673903397
54,Restaurants,food,gMqVjmNcdU7K6k6OI1Fj1A,five-star-truffles-co-san-francisco,Five Star Truffles Co.,https://s3-media2.fl.yelpcdn.com/bphoto/tPGiRfDnEVIxZJR5pcsuvg/o.jpg,False,https://www.yelp.com/biz/five-star-truffles-co-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,202,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]",4.5,"{'latitude': 37.76058, 'longitude': -122.43693}","['delivery', 'pickup']",$,"{'address1': '4251 A 18th St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4251 A 18th St', 'San Francisco, CA 94114']}",+14155525128,(415) 552-5128,54.17184551394678
56,Restaurants,food,Zk_FcsyWQ5bif_oJ2F80qQ,walgreens-san-francisco-125,Walgreens,https://s3-media3.fl.yelpcdn.com/bphoto/7Tl4dN93uIPHr00aSzWBtw/o.jpg,False,https://www.yelp.com/biz/walgreens-san-francisco-125?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,34,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'cosmetics', 'title': 'Cosmetics & Beauty Supply'}]",3.4,"{'latitude': 37.76065, 'longitude': -122.43565}",[],$$,"{'address1': '4129 18th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4129 18th St', 'San Francisco, CA 94114']}",+14155517837,(415) 551-7837,63.64808260616066
57,Restaurants,food,8ui5z0ek8JvqyFcc20GU8g,bottle-bacchanal-san-francisco,Bottle Bacchanal,https://s3-media1.fl.yelpcdn.com/bphoto/sBlpDFxNy4BcWlyOg3EdWA/o.jpg,False,https://www.yelp.com/biz/bottle-bacchanal-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,9,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.8,"{'latitude': 37.76103, 'longitude': -122.43573}",[],,"{'address1': '4126 18th St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4126 18th St', 'San Francisco, CA 94114']}",+14159137381,(415) 913-7381,64.60761076530791
59,Restaurants,food,c8h3VFeCV6436OmQjQ8__Q,walgreens-san-francisco-98,Walgreens,https://s3-media1.fl.yelpcdn.com/bphoto/wiuAL48ARLzdFBB86sKp1w/o.jpg,False,https://www.yelp.com/biz/walgreens-san-francisco-98?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,189,"[{'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'cosmetics', 'title': 'Cosmetics & Beauty Supply'}]",3.2,"{'latitude': 37.7611173798601, 'longitude': -122.435222715139}",[],$,"{'address1': '498 Castro St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['498 Castro St', 'San Francisco, CA 94114']}",+14158613136,(415) 861-3136,110.33198893743318
67,Restaurants,food,Rqahy3oCYnQCYd2Shc3cVA,the-castro-fountain-san-francisco,The Castro Fountain,https://s3-media1.fl.yelpcdn.com/bphoto/H285_VkFAvIbq6-PiqfxdA/o.jpg,False,https://www.yelp.com/biz/the-castro-fountain-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,194,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.2,"{'latitude': 37.75999, 'longitude': -122.43528}",['delivery'],$$,"{'address1': '554 Castro St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['554 Castro St', 'San Francisco, CA 94114']}",+14158345457,(415) 834-5457,144.05621241795677
70,Restaurants,food,y9yGHZK-m7UF-f3pszcaQg,the-posh-bagel-san-francisco-3,The Posh Bagel,https://s3-media4.fl.yelpcdn.com/bphoto/_LqA2EdF8oZoA9U002qGtw/o.jpg,False,https://www.yelp.com/biz/the-posh-bagel-san-francisco-3?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,174,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",3.0,"{'latitude': 37.76109, 'longitude': -122.4347}","['delivery', 'pickup']",$,"{'address1': '495 Castro St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['495 Castro St', 'San Francisco, CA 94114']}",+14155522767,(415) 552-2767,149.02174926168692
